10	10	0	10	9	8	0	0	0	10	10	10	0	0	10	0	10	10	0	0	0	0	10	10	10	0	0	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	0	0	10	10	10	10	10	0	5	10	5	
10	10	4	10	0	0	0	0	0	10	10	10	0	0	0	10	10	10	10	0	0	0	10	10	10	0	0	10	10	10	0	0	10	10	10	10	10	10	10	10	10	10	10	0	10	10	10	10	10	10	0	10	10	10	
10	10	10	10	10	10	0	0	0	10	10	10	0	0	10	0	3	3	10	0	0	0	5	5	1	10	10	10	10	10	0	0	10	9	10	10	10	10	10	10	8	5	10	10	10	10	10	10	10	10	10	10	0	10	
10	10	10	10	10	10	10	0	0	10	10	10	0	0	10	10	10	0	10	0	0	0	0	0	0	0	0	10	10	10	0	0	10	0	0	10	10	10	10	10	10	8	10	10	10	10	10	10	10	10	10	10	10	10	
10	0	0	4	0	0	0	0	0	10	10	10	0	0	10	10	8	8	3	0	0	0	10	10	10	0	0	10	10	10	0	0	10	0	10	10	10	10	10	0	3	3	0	0	0	10	10	10	10	10	10	10	7	0	
10	6	1	0	0	0	0	0	0	10	10	10	0	0	10	0	0	0	10	0	0	0	9	5	0	0	0	10	10	10	10	10	10	0	0	10	10	10	10	10	0	10	10	0	0	10	10	10	10	10	10	10	10	10	
10	0	0	10	3	0	0	7	10	10	10	10	2	2	10	10	10	10	10	0	0	0	10	10	10	0	0	10	10	10	9	8	6	0	10	10	10	10	10	0	0	0	0	0	3	10	10	10	10	10	10	10	10	10	
10	10	10	10	10	10	10	0	0	10	10	10	10	10	10	10	0	0	10	10	0	10	0	10	10	0	0	10	10	10	0	0	10	10	0	0	10	10	10	0	9	9	10	7	10	10	10	10	10	10	10	0	3	10	
10	10	10	10	0	1	0	0	4	10	10	10	10	10	10	10	10	10	10	0	0	0	10	10	10	0	0	10	10	10	0	0	10	10	0	0	10	10	10	10	10	4	10	0	9	10	10	10	10	10	10	10	0	10	
10	10	8	10	0	1	1	0	0	10	10	10	0	0	10	0	6	10	10	0	0	0	3	3	3	1	0	10	10	10	0	0	10	10	0	10	10	10	10	0	7	7	7	0	7	10	10	10	6	6	10	10	0	0	
10	10	3	10	10	10	10	0	6	10	10	10	3	1	10	10	0	9	10	0	0	9	7	9	7	0	0	10	10	10	0	0	10	10	0	0	10	10	10	3	1	0	8	0	10	10	10	10	10	10	10	10	0	0	
10	10	8	10	4	0	0	0	0	10	10	5	0	0	4	10	6	10	10	0	0	0	7	10	10	0	0	10	10	10	10	10	5	10	10	10	10	10	10	5	6	1	4	0	4	10	10	10	8	8	9	0	10	10	
10	0	2	0	0	0	0	0	0	10	10	10	0	0	10	10	0	0	0	0	0	0	10	10	6	0	0	10	10	10	0	0	10	10	10	10	10	10	10	4	3	4	0	0	10	10	10	10	9	9	10	9	10	10	
